comment_id,id_submission,date_submitted,filer_name,city,state,comment_text,char_count
through their facilities, we initiate this Notice of Proposed Rulemaking (NPRM)
to provide greater transparency regarding the use of AI-generated content in
political advertising.29
The NPRM proposes an undefined balancing test between (a) the generalized obligation of
each broadcaster to serve the public interest by taking responsibility for the material it
broadcasts and (b) the Act’s prohibition against refusing to carry political ads or censoring
their content. The NPRM’s focus is skewed: As noted above, “misleading” is used 31 times in
the NPRM, “deceptive” is used 24 times, and the “obligations” of broadcasters to police
reliability and credibility of the information they receive. We consider such transparency to be a crit-
ical part of broadcasters’ public interest obligation to use the airwaves with which they are entrusted
to benefit their local communities. Thus, rather than abridging broadcasters’ freedom of speech
rights, disclosure of sponsorship promotes First Amendment and Communications Act goals by en-
hancing viewers’ ability to assess the involved in the sponsorship of the programming material, and
that transparency to American audiences as to the sponsorship of such programming is a compelling
interest.”).
28 NAB v. FCC, 39 F.4th at 820.
29 AI NPRM ¶ 2.
12
content and abide by the Commission’s political advertising rules are referenced
approximately 20 times. In contrast, the clear prohibition against refusing to take ads or
censoring their content contained in Section 315(a) is referenced just eight times. Moreover,
no such balancing test actually exists under the Communications Act; merely reciting
“obligations” more than “prohibition” doesn’t tilt the scales in favor of promulgating the
proposed rules. Not when the text of Section 315(a) is so clear: “such licensee shall have no
power of censorship over the material broadcast under the provisions of this section.”30
The FCC has attempted such a balancing test before when it came to political
advertising, with disastrous results (for the agency). In 1994, the Commission concluded that
licensees had the discretion to channel graphic ads featuring images of aborted fetuses to
hours of the day when children are less likely to watch, and that such placement of ads did
not violate the censorship prohibition in Section 315(a).31 In the appeal of that decision,32
the FCC proposed a balancing test summarized by the appeals court as follows:
We are faced, then, with competing interests—the licensee’s desire to spare
children the sight of images that are not indecent but may nevertheless prove
harmful, and the interest of a political candidate in exercising his statutory
right of “access to the time periods with the greatest audience potential.”33
30 47 U.S.C. § 315(a).
31 In re Petition for Declaratory Ruling Concerning Section 312(a)(7) of the Communications Act, 9
F.C.C.R. 7638, 7649 (1994) (“Declaratory Ruling”) (“We are not granting licensees the ability to delete
political statements. We are simply recognizing that a licensee may, consistent with its public interest
obligations, channel political advertisements containing graphic abortion imagery to times when, alt-
hough consistent with its obligation to provide reasonable access, the likelihood that children will be
in the audience is diminished. This added measure of licensee discretion does not constitute ‘censor-
ship’ as that term is used in the Communications Act.”).
32 Becker v. Fed. Commc’ns Comm’n, 95 F.3d 75 (D.C. Cir. 1996).
33 Id. at 80.
13
The court rejected a balancing analysis in favor of a plain reading of Section 315(a)’s
censorship prohibition and its roots in the First Amendment:
The Supreme Court, however, has stated that ‘[t]he term censorship . . . as
commonly understood, connotes any examination of thought or expression in
order to prevent publication of “objectionable” material. We find no clear
expression of legislative intent, nor any other convincing reason to indicate
Congress meant to give “censorship” a narrower meaning in § 315.’ In WDAY,
Inc., the Court held that section 315(a) prohibited a broadcaster from
removing defamatory statements from the advertisements of a legally
qualified candidate. From the Court's discussion, we may discern two guiding
principles: First, the basic purpose of section 315(a) is to permit the ‘full and
unrestricted discussion of political issues by legally qualified candidates.’
Second, the section reflects Congress’s ‘deep hostility to censorship either by
the Commission or by a licensee.’34
Moreover, and particularly apt here, the court warned that rules that force a
candidate to alter the manner in which he or she might prepare an advertisement are just as
much a form of censorship under Section 315(a) as allowing stations to reject such
advertisements outright, or to channel them into lesser viewed dayparts:
Not only does the power to channel confer on a licensee the power to
discriminate between candidates, it can force one of them to back away from
what he considers to be the most effective way of presenting his position on a
controversial issue lest he be deprived of the audience he is most anxious to
reach. This self-censorship must surely frustrate the ‘full and unrestricted
discussion of political issues’ envisioned by Congress. . . . The FCC itself has
indicated that it understands the Supreme Court's definition of censorship to
be broader than it will now acknowledge. . . . [A]fter initially refusing to run a
candidate's potentially defamatory advertisement, Station WPAM informed
the political committee that was paying for it that ‘the spot would be broadcast
“as is”, but stated that [the committee] would thereby risk the consequences
of a later lawsuit’ for defamation. As a result, the candidate revised the text of
his advertisement. The Commission observed that were it not for WPAM's
intimidating actions in the present case, i.e., [its] initial refusal to accept the
announcement as submitted, followed by grudging acceptance coupled with a
threat of subsequent legal action, the candidate would not have been required
34 Id. at 82-83 (quoting Farmers Educ. & Coop. Union of Am. v. WDAY, Inc., 360 U.S. 525, 527 (1959)).
14
by the sponsoring Committee to revise the spot. We believe that this result was
reasonably foreseeable.35
The appeals court further cited several instances where the FCC had admonished stations
for trying to impose non-content restrictions on political advertisements that amounted to
censorship under Section 315(a). These included: requests for indemnification of the station
for potential defamatory content,36 prior instances of channeling ads to certain dayparts,37
and dictating the format of the advertisement.38
Forcing stations to slap an AI disclaimer on advertising clearly qualifies as
“censorship” under Section 315(a) in the same way that the Becker court interpreted the
statute, especially given, as we describe below, the overly broad and completely unusable
definition of AI proposed in the AI NPRM.
C. The Backdoor Censorship Envisioned in the NPRM is Still Censorship
Under Section 315(a)
Consider how broadcasters, cable operators and DBS providers will implement the
rules. The proposed rules say only that they “must inquire whether any political advertising
scheduled to be aired on its system contains any artificial intelligence-generated content . . .
in writing” to the purchaser of advertising “at the time that an agreement is reached to air
the political advertising on the system.”39 Regulated entities would have essentially two
35 Id. at 83 (citing In Radio Station WPAM, 81 F.C.C.2d 492 (1980)).
36 Id. at 83-84 (citing D.J. Leary, 37 F.C.C.2d 576 (1972)).
37 Id. at 84 (citing Gray Communications Systems, Inc., 19 F.C.C.2d 532, 535 (1969)).
38 Id. (citing In re Inquiry Concerning “Equal Time” Requirements under Section 315, 40 F.C.C. 357,
359 (1962) (“the Act bestows upon the candidate the right to choose the format and other similar
aspects of the material broadcast.”)).
39 AI NPRM at 23, 25, 26.
15
options for how to implement this requirement. First, they could make response to such an
inquiry essentially optional—that is, make it possible for the ad purchase to proceed without
the purchaser answering the question. This is, surely, not what the FCC intends, but neither
is it clearly barred by the text of the proposed rules. We suspect that most counsel in this
situation would advise regulated entities that they should, in fact, make the question
mandatory—such that the purchase order (likely to be executed in virtually all cases through
an online form) simply would not conclude without responding to this question, just as it
would not proceed without providing other required information. That the rules do not
address this question is unlikely to change the First Amendment analysis: in practice,
regulated entities will require political advertisers to answer the question.
This answer is compounded by the FCC’s proposal to essentially create a private right
of action for interested third parties who can bombard broadcasters with claims that a
certain political ad contains AI which is not disclosed.40 A communications lawyer not
40 See, e.g., NPRM ¶ 15 (“Additionally, there may be instances where a station is informed by a third
party that a political ad contains AI-generated content where there was no previous affirmative re-
sponse to the station’s inquiry. In these cases, should a station be required to re-inquire with the
person or entity making the request for the purchase of airtime?”); ¶ 17 (“we seek comment on the
appropriate actions for stations to take in cases where a station is informed by a credible third party
that a political ad contains AI-generated content where there was no previous affirmative response
to the station’s inquiry or the station received a negative response to its inquiry. In these circum-
stances, should a station be required to follow up with the purchaser of the ad and/or insert the re-
quired disclosure?” (footnote follows); n. 57 (“A ‘credible third party’ could, for example, be defined
to include the individual depicted in the advertisement or an individual officially associated with the
event depicted in the advertisement. We seek comment on other third parties who would likely be
able to provide credible information as to whether a political ad contains AI-generated content.”); ¶
21 (“In cases where a station is informed by a credible third party64 that a political ad contains AI-
generated content where there was no previous affirmative response to the station’s inquiry, should
a station be required to insert the required disclosure?”).
16
advising its broadcast clients to require a response to the AI question likely will be inviting
future malpractice lawsuits.41
Faced with such a requirement to respond, how will political advertisers alter their
behavior? How many political candidates will “back away from what he considers to be the
most effective way of presenting his position”42 because they fear that their ad will be less
effective if it includes the required disclosure? When asked if their ad was generated by AI,
will political advertisers understand that answering “yes” will result only in (1) a required
disclosure and (2) listing in a database? How will regulated entities assure advertisers of
this? Absent such certainty, how many political advertisers will fear some other consequence
of saying “yes?” For either reason, how many will change the content of their ad to avoid
having to say “yes” on the form—that is, engage in self-censorship which might result in far
less engaging and/or effective ads?43 To survive a legal challenge, both under the text of
Section 315(a) and under the First Amendment, which undergirds the statute, the FCC will
have to answer these questions.
41 This reality utterly belies the claim in the NPRM that the proposed regulations are “straightforward
and simple.” See NPRM ¶ 35 (“Our proposed definition of AI-generated content is straightforward
and simple to apply. Thus, the administrative burden would be modest. Finally, we tentatively con-
clude that the means chosen to achieve the government’s objective would satisfy First Amendment
review. The proposed rules would not suppress speech by preventing or inhibiting candidates and
other entities that sponsor political ads from using artificial intelligence to produce their ads.”).
42 Becker v. FCC, 95 F.3d at 83.
43 If, as we discuss below, even use of Photoshop to clean up or boost the resolution of images, or
Audacity to remove pops and noise from audio recordings constitutes AI, will political advertising
look and sound like the 1950s? Will a high-definition public even tolerate such advertisements, or
run to switch channels to avoid clearly substandard content?
17
D. The FEC Has Primary Statutory Authority of the Content of Political
Advertising
While the AI NPRM at least acknowledges that there is another cop on the beat when
it comes to federal elections,44 it fails to recognize that it is the Federal Election Commission
(FEC), not the FCC, which has primary jurisdiction over the content of political advertising.45
Commissioner Carr’s dissent makes this point directly:
Let’s start with the law. Congress gave the Federal Election Commission—not
the FCC—the exclusive statutory authority to interpret, administer, and
enforce the Federal Election Campaign Act. That includes the authority to
establish disclosures for political communications on television and radio. The
courts have recognized the FEC’s unique authority to regulate political
disclosures, even when other agencies attempt to circumvent or supplement
its rules, concluding that “the FEC is the exclusive administrative arbiter of
questions concerning the name identifications and disclaimers” for political
communications.46
And it is not as if the FEC has been sitting on its hands. As the AI NPRM acknowledges,47 the
FEC has an active proceeding looking at exactly the same issue as the FCC wishes to address
here: use of AI to produce misleading or deceptive political advertising. Last year, the FCC
issued the following warning:
The Federal Election Campaign Act (the ‘‘Act’’) provides that a candidate for
federal office, employee, or agent of such a candidate shall not ‘‘fraudulently
44 See, e.g., AI NPRM ¶ 7 (“The Federal Election Commission (FEC) currently is considering a petition
for rulemaking filed by Public Citizen requesting that the FEC amend its rules to clarify that existing
campaign law prohibiting fraudulent misrepresentation by candidates for federal office and their
agents applies to deliberately deceptive AI-generated content in campaign ads or other campaign
communications.”). The AI NPRM makes the nonsensical claim that the outcome of this proceeding
“is meant to supplement, not supersede, any future actions taken by the FEC.” Id. n. 33.
45 52 U.S.C. § 30106(b). See also Fed. Election Comm’n v. NRA Policial Victory Fund, 513 U.S. 88, 91
(1994).
46 AI NPRM, Dissenting Statement of Comm’r Carr 2 (citing 52 U.S.C. § 30120; Galliano v. U.S. Postal
Serv., 836 F.2d 1362, 1368–70 (D.C. Cir. 1988) (holding that the U.S. Postal Service may not impose
its own disclaimer requirements on mailers soliciting political contributions)).
47 AI NPRM ¶ 7 (citing 88 FR 55606 (Aug. 16, 2023) (“FEC Notice”)).
18
misrepresent’’ themselves or any committee or organization under their
control ‘‘as speaking or writing or otherwise acting for or on behalf of any
other candidate or political party or employee or agent thereof on a matter
which is damaging to such other candidate or political party or employee or
agent thereof.’’48
The Communications Act contains no such language. The FEC is not ceding the field
to the FCC in this area. FEC Chair Sean Cooksey wrote FCC Chair Rosenworcel regarding the
impropriety of the FCC moving forward with its own rules related to use of AI in political
advertising:
Congress vested the FEC with the sole authority to interpret, administer, and
enforce the Federal Election Campaign Act of 1971, as amended. This includes
the disclaimer and reporting requirements specific to political
communications set out under federal law. Indeed, federal courts of appeals
have upheld the FEC’s unique authority to regulate political disclaimers
against other agencies’ attempts to circumvent or supplement our rules,
concluding that “the FEC is the exclusive administrative arbiter of questions
concerning the name identifications and disclaimers” for political
communications. Consequently, I maintain that the FCC lacks the legal
authority to promulgate conflicting disclaimers requirements only for political
communications.49
That letter cites two cases, including the Supreme Court’s decision in FEC v. NRA
Policial Victory Fund,50 which convincingly argue that Congress has granted primary, and
perhaps exclusive, jurisdiction over the content of political advertising to the FEC. In its haste
to issue rules before the upcoming presidential election, the FCC has failed to provide a
convincing argument that it, and not the FEC, should be the first government agency to
address the use of AI in political advertising.
48 FEC Notice at 55606 (citing 52 U.S.C. § 30124(a)(1)).
49 Letter from Sean J. Cooksey, Chairman, Fed. Election Comm’n, to Jessica Rosenworcel, Chairwoman,
Fed. Commc’ns Comm’n (June 3, 2024), https://www.fec.gov/resources/cms-content/docu-
ments/FEC_Chairman_Cooksey_Letter_to_FCC_Chairwoman_Rosenwor-
cel_June_3_2024.pdf?os=vbkn42tqhoPmKBEXtc&ref=app (footnotes and citations omitted).
50 Fed. Election Comm’n v. NRA Policial Victory Fund, 513 U.S. 88, 91 (1994).
19
E. The FCC’s Role Under the 2002 Bipartisan Campaign Reform Act is
Limited to Collecting Data, Not Promulgating Substantive Rules
That Congress has tasked the FEC, not the FCC, with overseeing election is made plain
by the language in the Bipartisan Campaign Reform Act of 2002.51 The NPRM cites the 2002
Act as a grant of substantive authority to issue the proposed regulations on AI.52 Yet a full
analysis of the 2002 Act shows how far beyond its fundamental statutory authority the FCC
is reaching. Yes, Section 504 of the 2002 did add a public record requirement on broadcast
licensees that has become Section 315(e).53 But elsewhere in that statute, Congress made
abundantly clear that the FCC’s role is to set up the necessary reporting mechanisms so that
the FEC can oversee and regulate elections. For instance, in Section 201(b) of the 2002 Act,
Congress said the following related to the FCC:
RESPONSIBILITIES OF FEDERAL COMMUNICATIONS COMMISSION.—The
Federal Communications Commission shall compile and maintain any
information the Federal Election Commission may require to carry out section
304(f) of the Federal Election Campaign Act of 1971 (as added by subsection
(a)), and shall make such information available to the public on the Federal
Communication Commission’s website.54
Hence, the addition of a new subsection 315(e) to Title 47 did not confer on the FCC
the type of substantive regulatory authority it claims in the NPRM, but rather, was merely
Congress’s way of implementing the data collection, retention, and public reporting Congress
desired in Section 201(b) of the Bipartisan Campaign Reform Act.
51 Pub. L. No. 107–155, title II, § 201(b), 116 Stat. 90 (2002).
52 NPRM ¶ 5 (“political file obligations have been embodied in section 315(e) of the Act since 2002.)”
53 Bipartisan Campaign Reform Act, § 504.
54 Id. § 201(b).
20
F. Any Rule Promulgated Will Be Vulnerable to Challenge After Loper
Bright
As we have long predicted,55 the degree of deference the Commission will receive
from a court reviewing its statutory authority has changed. The Supreme Court recently
declared:
Chevron is overruled. Courts must exercise their independent judgment in
deciding whether an agency has acted within its statutory authority, as the
APA requires. Careful attention to the judgment of the Executive Branch may
help inform that inquiry. And when a particular statute delegates authority to
an agency consistent with constitutional limits, courts must respect the
delegation, while ensuring that the agency acts within it. But courts need not
and under the APA may not defer to an agency interpretation of the law simply
because a statute is ambiguous.56
No longer can the FCC merely gesture at general “public interest” obligations of its
licensees. A vague standard adopted in 1934 is no longer enough to carry the day.”
The experience of the last 40 years has thus done little to rehabilitate Chevron.
It has only made clear that Chevron’s fictional presumption of congressional
intent was always unmoored from the APA’s demand that courts exercise
independent judgment in construing statutes administered by agencies. At
best, our intricate Chevron doctrine has been nothing more than a distraction
from the question that matters: Does the statute authorize the challenged
agency action? And at worst, it has required courts to violate the APA by
yielding to an agency the express responsibility, vested in “the reviewing
court,” to “decide all relevant questions of law” and “interpret . . . statutory
provisions.”57
Even if the FCC asserts technical expertise in this area (which, as we discuss below, it
can’t), that is no longer sufficient under Loper Bright.
55 See, e.g., Comments of TechFreedom in IB Docket No. 18-313 at 6-8, Corbin Barthold, Chevron is
Dead, Long Live Chevron, THE FEDERALIST SOCIETY (May 10, 2023), https://fedsoc.org/commen-
tary/fedsoc-blog/chevron-is-dead-long-live-chevron.
56 Loper Bright Enters. v. Raimondo, No. 22-451, slip op. at 35 (June 28, 2024).
57 Loper Bright Enters., slip op. at 29 (quoting 5 U.S.C. § 706).
21
But even when an ambiguity happens to implicate a technical matter, it does
not follow that Congress has taken the power to authoritatively interpret the
statute from the courts and given it to the agency. Congress expects courts to
handle technical statutory questions. “[M]any statutory cases” call upon
“courts [to] interpret the mass of technical detail that is the ordinary diet of
the law,” and courts did so without issue in agency cases before Chevron.58
G. Even under Skidmore Deference, the Proposed AI Rules Will Fail
After Loper Bright, the only deference agencies will get is the older, and weaker,
Skidmore deference,59 and the arbitrary and capricious standard in Section 706 of the APA.60
Loper Bright describes Skidmore deference as follows:
[I]n Skidmore v. Swift & Co., 323 U. S. 134 (1944), the Court explained that the
“interpretations and opinions” of the relevant agency, “made in pursuance of
official duty” and “based upon . . . specialized experience,” “constitute[d] a
body of experience and informed judgment to which courts and litigants
[could] properly resort for guidance,” even on legal questions. Id., at 139–140.
“The weight of such a judgment in a particular case,” the Court observed,
would “depend upon the thoroughness evident in its consideration, the
validity of its reasoning, its consistency with earlier and later
pronouncements, and all those factors which give it power to persuade, if
lacking power to control.”61
Here too, the Commission is likely to fail, as demonstrated herein. The FCC has zero expertise
in defining AI, let alone regulating it.
V. The Overbreadth of the NPRM’s Definition of Artificial Intelligence Means the
Rules Would Apply to Virtually All Political Ads, Making Disclosures Useless
The NPRM claims “the administrative burden [of the proposed rules] would be
modest” because the “proposed definition of AI-generated content is straightforward and
58 Id. at 24 (citing Egelhoff v. Egelhoff, 532 U. S. 141, 161 (2001) (Breyer, J., dissenting)).
59 Skidmore v. Swift & Co., 323 U.S. 134 (1944).
60 Administrative Procedure Act, 5 U.S.C. § 706.
61 Loper Bright Enters., slip op. at 18.
22
simple to apply.”62 If the FCC achieves simplicity, it is only by casting a far wider net than it
might first appear: the definition captures nearly all political ads in a world where “artificial
intelligence” is rapidly becoming integral to all content creation. This is a problem in both
practical and, as discussed below, constitutional terms.
The Commission seeks comment on how to define “AI-generated content.”63 The
NPRM, however, disclaims “adopt[ing] a specific definition of ‘artificial intelligence.’”64
Instead, the NPRM cites definitions from “various organizations and statutes,” including the
statutory definition set forth in the National Artificial Intelligence Initiative.65 The NPRM
states: “In general, AI can encompass a wide range of technologies and functions, and AI
technologies include programs that emulate aspects of human intelligence, such as a human
voice.”66
Although the Commission at first claims not to define artificial intelligence, the NPRM
then turns around and proposes an extremely broad definition of AI-generated content
which conflates artificial intelligence with a “computational technology or other machine-
based system.”67 This conception of artificial intelligence is both broader and more simplistic
than definitions used by lawmakers and courts in this rapidly changing area. Because of the
62 AI NPRM ¶ 35.
63 Id. ¶ 11.
64 Id.
65 Id.
66 Id.
67 Id. ¶ 12. The Commission proposes to define “AI-generated content” as “an image, audio, or video
that has been generated using computational technology or other machine-based system that depicts
an individual's appearance, speech, or conduct, or an event, circumstance, or situation, including, in
particular, AI-generated voices that sound like human voices, and AI-generated actors that appear to
be human actors.”
23
breadth of the FCC’s proposed definition, the rules would cover far more than AI-generated
deepfakes and impersonations. As written, the proposed rules would apply to even mundane
edits to campaign ads created using commonplace technologies like Photoshop and video
and audio editing software. Under the proposed rules, essentially every political
advertisement would trigger an AI disclosure, rendering the disclosures worthless and
unworkable.
The only guidance the NPRM provides on its broad definition of artificial intelligence
is to reference two statutes. The statutory definitions of artificial intelligence, however, are
far narrower and more technically detailed than the FCC’s proposed understanding.
24
A. The NPRM’s Definition of Artificial Intelligence is Broader and Less
Technical than the Statutory Definitions the Commission Cites as
Authoritative.
The NPRM cites statutory definitions of artificial intelligence set forth in the Defense
Authorization Act of 201968 and the National Artificial Intelligence Initiative of 2020.69
Perplexingly, the NPRM’s proposed definition of artificial technology differs significantly
from these statutory definitions, which were crafted by Congress and set forth in law. The
FCC’s administrative definition casts a wider net over a large set of both advanced and
rudimentary technologies.
The National Artificial Intelligence Initiative Act of 2020 defines “artificial
intelligence” as:
a machine-based system that can, for a given set of human-defined objectives,
make predictions, recommendations or decisions influencing real or virtual
environments. Artificial intelligence systems use machine and human-based
inputs to—(A) perceive real and virtual environments; (B) abstract such
68 The Defense Authorization Act of 2019 defines artificial intelligence to include:
(1) Any artificial system that performs tasks under varying and unpredictable
circumstances without significant human oversight, or that can learn from experience
and improve performance when exposed to data sets.
(2) An artificial system developed in computer software, physical hardware, or other
context that solves tasks requiring human-like perception, cognition, planning,
learning, communication, or physical action.
(3) An artificial system designed to think or act like a human, including cognitive
architectures and neural networks.
(4) A set of techniques, including machine learning, that is designed to approximate a
cognitive task.
(5) An artificial system designed to act rationally, including an intelligent software
agent or embodied robot that achieves goals using perception, planning, reasoning,
learning, communicating, decision making, and acting.
Pub. L. No. 115–232, §238(g), 132 Stat. 1697-98 (2018).
69 NPRM ¶ 11 (citing 15 U.S.C. § 9401(3)).
25
perceptions into models through analysis in an automated manner; and (C)
use model inference to formulate options for information or action.70
This statutory definition is narrow and descriptive, focusing on the inputs, outputs, and
processes encompassing artificial intelligence. Both the statutory definition and the NPRM
define artificial intelligence as a “machine-based system.” The NRPM, however, adds
“computational technology,” expanding the
definition to cover a separate, broader
category of tools.
That is where the similarity between
the definitions ends. While the statutory
definition of artificial intelligence includes
using “machine and human-based inputs” and
“objectives,” the NPRM does not consider
inputs, prompts, or the user—whether
machine or human—at all. The statutory
definition describes the process undertaken
by artificial intelligence as “perceiv[ing]”
information and “abstract[ing] such
perceptions into models through analysis in an
automated manner.”71 In contrast, the NPRM
merely refers, in the passive voice, to
70 15 U.S.C. § 9401(3).
71 NPRM ¶ 11.
26
“generat[ing]” content, without drilling down on the computational process behind the
technology.72 Whereas the statutory definition describes the outputs of artificial intelligence
as “information or action,”73 the NPRM specifies only “image, audio, or video.”74
The FCC’s proposed definition of artificial intelligence strays drastically from the
statutory definition cited as authority by the NPRM. Overall, the FCC’s proposed definition of
artificial intelligence is broader and less technical than definitions used by lawmakers and
courts.75
B. Effectively All Political Ads Broadcast or Carried on Cable or DBS
Systems Would Have to Come with AI Disclaimers
For the purposes of the proposed rules, the NPRM proposes defining artificial
intelligence as a “computational technology or other machine-based system.”76 This broad
definition would cover a wide range of technologies that do not fall under the more stringent
statutory definition of artificial intelligence—in particular, it sweeps in commonly used
software for editing videos and photos. Virtually all advertisements, including political ads,
use “computational technology” to generate and manipulate the contents of the media. For
example, political ads splice together background images, music, text, and audio and video
72 Id. ¶ 12.
73 Id. ¶ 12.
74 Id. ¶ 11.
75 See, e.g., Vehicle Intelligence & Safety LLC v. Mercedes-Benz USA, LLC, No. 13 C 4417, at *6 (N.D. Ill.
Sep. 18, 2014) (“An example of the application of an Artificial Intelligence system is a backward-
chaining process that searches the knowledge base for rules to either verify or disprove that a patient
has or doesn't have flu. The decision module will search for and apply rules in the knowledge base
related to symptoms of flu. The application of those rules may verify the hypothesis or lead to other
hypotheses and the application of additional rules. Also, the expert system must have a means of
interfacing with a user.”).
76 NPRM ¶ 12.
27
of a candidates speaking via computers. Because the NPRM proposes such a broad definition
of artificial intelligence, virtually all political advertisements would require a disclosure.
VI. The Proposed Rules are Unlikely to Satisfy First Amendment Scrutiny
The FCC’s proposed rules apply specifically to political ads; thus, it “singles out
political speech” and is, accordingly, “especially suspect.”77 If the FCC proceeds, such rules
would likely be subject to “heightened scrutiny”—if not strict scrutiny, then at least exacting
scrutiny. It would be difficult for the FCC to justify the proposed rules under either standard.
While the NPRM suggests that some lower form of scrutiny should apply,78 this is unlikely,
and even if it did, the proposed rules would still be difficult to justify.
A. Laws Targeting Political Speech Are Presumptively Unconstitutional
In Washington Post v. McManus (2019), the Court of Appeals for the Fourth Circuit
struck down a Maryland law that required “online platforms” to post information identifying
the purchaser of political ads on their websites the individuals exercising control over the
purchaser, and the total amount paid for the ad. Noting the practical necessities of
implementing these requirements, the court said: “Faced with this headache, there is good
reason to suspect many platforms would simply conclude: Why bother?”79
Political groups, the McManus court noted, are in the business of winning elections;
they have “an organic desire to succeed at the ballot box.”80 But the operators of speech
platforms have markedly different incentives: the “predominant purpose of hosting ads is to
77 Wash. Post v. McManus, 944 F.3d 506, 513 (4th Cir. 2019).
78 See NPRM ¶ 29. See also discussion infra at § VI.B.
79 Id. at 516.
80 McManus, 944 F.3d at 516.
28
raise revenue.”81 This difference is crucial. Political groups’ “ambition generally offsets, at
least in part, whatever burdens are posed by disclosure obligations” imposed on them as
“direct participants in the political process.”82 All regulation imposes some costs, and when
the costs of disclosure requirements are on speech platforms, the effects are different: if a
law “makes certain political speech more expensive to host than other speech because
compliance costs attach to the former and not to the latter,” it can have dramatic effects on
speech: “when election-related political speech brings in less cash or carries more
obligations than all the other advertising options, there is much less reason for platforms to
host such speech.”
This is not a hypothetical concern. Until recently, Twitter banned political advertising
altogether.83 Meta has significantly reduced the visibility of political content across Facebook
and Instagram for its own reasons: “People have told us they want to see less political
content, so we have spent the last few years refining our approach on Facebook to reduce
the amount of political content—including from politicians’ accounts—you see.”84 In general,
online political advertising spending has dipped sharply.85
81 Id.
82 Id. at 510.
83 Kate Conger, Twitter to Relax Ban on Political Ads, N.Y. TIMES (Jan. 3, 2023), https://www.ny-
times.com/2023/01/03/technology/twitter-political-ads.html.
84 Our Approach to Political Content, META (Sept. 6, 2024), https://transparency.meta.com/fea-
tures/approach-to-political-content.
85 Compare Political advertising spending on Facebook and Google of selected presidential candidates
in the United States between January and May 2020, Statista (July 24, 2023), https://www.sta-
tista.com/statistics/1025108/presidential-candidate-political-ad-spend-facebook-google-us/ (over
$87 million between the two general election candidates); with Digital Ad Spending Nearly Even with
TV in Presidential General Election, WESLEYAN MEDIA PROJECT (May 31, 2024),
29
The situation of the entities the FCC regulates might well be different; for them,
political advertising might be more lucrative or they may simply more dependent on it, or
they may have fewer incentives to turn it off. They may be willing to “bother” with costs,
hassle and potential liability that would not be worth it for online platforms. They may, in
other words, be willing to absorb costs imposed by regulation and continue to publish
political ads, despite the addition of regulations like those proposed here.
But from a First Amendment perspective, the relevant question is more about
compulsion than results. Here, the difference in how the law applies to online and offline
hosts of political advertising is relevant. Broadcasters, DBS operators, SDARS operators, and
cable operators are no less “platforms” for political speech than are social media sites—yet
they are regulated differently. Only the former are subject to Section 315 of the
Communications Act while Internet platforms are free to make decisions about what kind of
political ads they want to take, how much they want to promote them, etc. Section 315 forces
“broadcasting stations” (i.e., spectrum licensees)—a term that includes cable operators—
either to carry no political ads or to carry all political ads, without exercising editorial
judgments about them (i.e., exercising “censorship”). Online publishers, by contrast, remain
free to reject some or all political ads.
Because courts have upheld Section 315,86 the FCC may reasonably assume that its
reliance on the statute rest on firm constitutional ground. But we are not so sure. Like other
https://mediaproject.wesleyan.edu/releases-053124/ ($51.3 million in the same time frame in the
current election cycle). See also Lauren Feiner & Jonathan Vanian, Political advertisers shift spending
from Facebook to streaming platforms ahead of midterms, CNBC (Nov. 2, 2022),
https://www.cnbc.com/2022/11/02/facebook-has-lost-political-ad-dollars-since-apple-crack-
down.html.
86 See Red Lion Broad. Co. v. Fed. Commc’ns Comm’n, 381 F.2d 908, 920-22 (D.C. Cir. 1967).
30
broadcasting regulations in the Communication Act, this provision rests upon Red Lion v. FCC
(1969). As we explain below, it is unlikely that the Supreme Court will ultimately uphold this
case.87 Here, we note only that giving broadcasters an all-or-nothing choice—either to host
all political advertising or none at all—creates constitutional problems when combined with
the proposed rules, whatever happens to Red Lion.
Even supposing that it is constitutional to bar “censorship” of political advertising for
its substance—say, favoring one party’s ads over the other—the proposed regulation raises
a different issue because it creates a new kind of compelled speech: not the compulsion to
carry all political ads regardless of their content but the compulsion to carry all political ads
regardless of the tool by which they are created, and thus, effectively, to carry the disclosure
required by the FCC. In other words, Section 315 continues to allow broadcasting entities to
opt-out of carrying political ads altogether—but this is a financial impossibility. Given this
reality, the proposed rules compel them to carry AI-generated content.
B. What Level of Scrutiny Will Apply?
The critical threshold question in litigation over the FCC’s proposed rules would be
what level of scrutiny applies. The FCC asserts that it will prevail regardless of what level of
scrutiny applies.88 A more prudent agency would approach the record in this case with a
clear consideration of each potential levels of scrutiny.
87 See infra § VI.F.
88 NPRM ¶ 29 (“While a content-based regulation of speech is typically subject to strict scrutiny, the
Supreme Court has described First Amendment review of broadcast regulation as ‘less rigorous’ than
in other contexts based on the spectrum scarcity rational. . . . We tentatively conclude that the pro-
posed on-air disclosure and political file requirements comport with the First Amendment right to
free speech, regardless which level of scrutiny applies.”).
31
In McManus, the law at issue was a “a content-based law that targets political speech
and compels newspapers, among other platforms, to carry certain messages on their
websites,” rendering it “a compendium of traditional First Amendment infirmities.”89 “When
the government seeks to favor or disfavor certain subject-matter because of the topic at
issue, it compromises the integrity of our national discourse and risks bringing about a form
